Committee_Id,Committee_Name,Link_Image,Committee_Election_State,Committee_Election_District,Report_Type,Receipt_Date,Coverage_Start_Date,Coverage_End_Date,Quarterly_Contribution,Semi_Annual_Contribution
"C00332890","MARY BONO MACK COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11930284190+0","CA","45","QUARTERLY SEMI-ANNUAL (YE)","31-JAN-11","01-JUL-10","31-DEC-10","23450","23450"
"C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11990170247+0","","","QUARTERLY YEAR END / SEMI-ANN","31-JAN-11","23-NOV-10","31-DEC-10","0","1480835.89"
"C00128868","BARNEY FRANK FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11990170276+0","MA","04","QUARTERLY SEMI-ANNUAL (YE)","31-JAN-11","23-NOV-10","31-DEC-10","0","51175"
"C00075820","NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11930319653+0","","","QUARTERLY YEAR END / SEMI-ANN","31-JAN-11","01-OCT-10","31-DEC-10","297783","502683"
"C00488312","BLACK PAC; THE","http://docquery.fec.gov/cgi-bin/fecimg/?_11030563117+0","","","QUARTERLY YEAR END / SEMI-ANN","27-JAN-11","01-OCT-10","31-DEC-10","0","0"
"C00279901","FEINGOLD SENATE COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10021123782+0","WI","00","PRE-GENERAL","03-DEC-10","01-OCT-10","13-OCT-10","22760","122266"
"C00196774","THE MARKEY COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10932007255+0","MA","07","POST-GENERAL","02-DEC-10","14-OCT-10","22-NOV-10","0",""
"C00460402","POMPEO FOR CONGRESS INC","http://docquery.fec.gov/cgi-bin/fecimg/?_10932009501+0","KS","04","POST-GENERAL","02-DEC-10","14-OCT-10","22-NOV-10","0",""
"C00204370","FRIENDS FOR HARRY REID","http://docquery.fec.gov/cgi-bin/fecimg/?_10021010001+0","NV","00","POST-GENERAL","02-DEC-10","14-OCT-10","22-NOV-10","24518","0"
"C00409797","CONYERS FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10992303016+0","MI","14","POST-GENERAL","02-DEC-10","14-OCT-10","22-NOV-10","75850",""
"C00465492","SESTAK FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10021120001+0","PA","00","POST-GENERAL","02-DEC-10","14-OCT-10","22-NOV-10","47278","0"
"C00165241","COMMITTEE TO ELECT GARY L. ACKERMAN, INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_10992296626+0","NY","05","POST-GENERAL","02-DEC-10","14-OCT-10","22-NOV-10","0",""
"C00398644","MCNERNEY FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10992434163+0","CA","11","POST-GENERAL","02-DEC-10","01-OCT-10","22-NOV-10","20172.28","20172.28"
"C00279901","FEINGOLD SENATE COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10021090001+0","WI","00","POST-GENERAL","02-DEC-10","14-OCT-10","22-NOV-10","102816","237926"
"C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10931843252+0","","","POST-GENERAL","30-NOV-10","14-OCT-10","22-NOV-10","112085.89","0"
"C00488312","BLACK PAC; THE","http://docquery.fec.gov/cgi-bin/fecimg/?_10030492884+0","","","OCTOBER QUARTERLY","19-NOV-10","01-JUL-10","30-SEP-10","0","0"
"C00460402","POMPEO FOR CONGRESS INC","http://docquery.fec.gov/cgi-bin/fecimg/?_10931785193+0","KS","04","PRE-PRIMARY","10-NOV-10","01-JUL-10","14-JUL-10","0",""
"C00460402","POMPEO FOR CONGRESS INC","http://docquery.fec.gov/cgi-bin/fecimg/?_10931785140+0","","","JULY QUARTERLY / SEMI-ANNUAL","10-NOV-10","01-APR-10","30-JUN-10","47227","53076"
"C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10931742779+0","","","PRE-GENERAL","21-OCT-10","01-OCT-10","13-OCT-10","64500","0"
"C00165241","COMMITTEE TO ELECT GARY L. ACKERMAN, INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_10931735635+0","NY","05","PRE-GENERAL","21-OCT-10","01-OCT-10","13-OCT-10","0",""
"C00458778","ROBIN CARNAHAN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020800020+0","MO","00","OCTOBER QUARTERLY","19-OCT-10","01-JUL-10","30-SEP-10","0","0"
"C00279901","FEINGOLD SENATE COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020952220+0","WI","00","PRE-GENERAL","18-OCT-10","01-OCT-10","13-OCT-10","20010","105016"
"C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10931546760+0","","","OCTOBER MONTHLY","18-OCT-10","01-SEP-10","30-SEP-10","455150","0"
"C00196774","THE MARKEY COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10991427966+0","MA","07","OCTOBER QUARTERLY","17-OCT-10","01-JUL-10","30-SEP-10","0",""
"C00027466","NATIONAL REPUBLICAN SENATORIAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020731781+0","","","OCTOBER QUARTERLY","15-OCT-10","01-JUL-10","30-SEP-10","274900","0"
"C00279901","FEINGOLD SENATE COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020840001+0","WI","00","OCTOBER QUARTERLY","15-OCT-10","26-AUG-10","30-SEP-10","53882","85005"
"C00128868","BARNEY FRANK FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10931451607+0","MA","04","OCTOBER QUARTERLY","15-OCT-10","26-AUG-10","30-SEP-10","43675",""
"C00165241","COMMITTEE TO ELECT GARY L. ACKERMAN, INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_10931451669+0","NY","05","OCTOBER QUARTERLY","15-OCT-10","26-AUG-10","30-SEP-10","0",""
"C00388793","GROWTH AND PROSPERITY POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10931451678+0","AL","06","OCTOBER QUARTERLY","15-OCT-10","","30-SEP-10","22500",""
"C00140715","HOYER FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10931457646+0","MD","","OCTOBER QUARTERLY","15-OCT-10","26-AUG-10","30-SEP-10","18000",""
"C00439034","DEMOCRATIC COURAGE","http://docquery.fec.gov/cgi-bin/fecimg/?_10991378172+0","","","OCTOBER QUARTERLY","15-OCT-10","01-JUL-10","30-SEP-10","0",""
"C00075820","NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10931504705+0","","","OCTOBER QUARTERLY","15-OCT-10","01-JUL-10","30-SEP-10","204900","0"
"C00465492","SESTAK FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020811365+0","PA","00","OCTOBER QUARTERLY","15-OCT-10","01-JUL-10","30-SEP-10","21512","0"
"C00346312","FRIENDS OF SCHUMER","http://docquery.fec.gov/cgi-bin/fecimg/?_10020820001+0","NY","00","OCTOBER QUARTERLY","15-OCT-10","01-JUL-10","30-SEP-10","117400","0"
"C00413914","GILLIBRAND FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020881950+0","NY","00","OCTOBER QUARTERLY","15-OCT-10","26-AUG-10","30-SEP-10","0","0"
"C00410118","BACHMANN FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10991387329+0","MN","06","OCTOBER QUARTERLY","15-OCT-10","22-JUL-10","30-SEP-10","23825.1","0"
"C00204370","FRIENDS FOR HARRY REID","http://docquery.fec.gov/cgi-bin/fecimg/?_10020713368+0","NV","00","OCTOBER QUARTERLY","15-OCT-10","01-JUL-10","30-SEP-10","59663","0"
"C00484188","COMMITTEE FOR A BETTER FUTURE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020682306+0","","","OCTOBER QUARTERLY","15-OCT-10","01-JUL-10","30-SEP-10","351925","0"
"C00412304","MONTANANS FOR TESTER","http://docquery.fec.gov/cgi-bin/fecimg/?_10020682550+0","MT","","OCTOBER QUARTERLY","15-OCT-10","01-JUL-10","30-SEP-10","25800","0"
"C00330142","LARSON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10991322099+0","","","OCTOBER QUARTERLY","14-OCT-10","01-JUL-10","30-SEP-10","74820",""
"C00460402","POMPEO FOR CONGRESS INC","http://docquery.fec.gov/cgi-bin/fecimg/?_10931411339+0","","","APRIL QUARTERLY","11-OCT-10","01-JAN-10","31-MAR-10","0",""
"C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10991215796+0","","","SEPTEMBER MONTHLY","20-SEP-10","01-AUG-10","31-AUG-10","527400","0"
"C00226522","RICHARD E NEAL FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10991127068+0","","","JULY QUARTERLY / SEMI-ANNUAL","02-SEP-10","01-APR-10","30-JUN-10","36750","36750"
"C00165241","COMMITTEE TO ELECT GARY L. ACKERMAN, INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_10931220516+0","NY","05","PRE-PRIMARY","01-SEP-10","01-JUL-10","25-AUG-10","0",""
"C00279901","FEINGOLD SENATE COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020632058+0","WI","00","PRE-PRIMARY","30-AUG-10","01-JUL-10","25-AUG-10","20292","20292"
"C00337436","INSLEE FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10931195218+0","WA","01","QUARTERLY SEMI-ANNUAL (MY)","26-AUG-10","01-APR-10","30-JUN-10","0",""
"C00302422","RANGEL FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10931192792+0","NY","15","QUARTERLY SEMI-ANNUAL (MY)","25-AUG-10","01-APR-10","30-JUN-10","0",""
"C00458778","ROBIN CARNAHAN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020623373+0","MO","00","JULY QUARTERLY / SEMI-ANNUAL","23-AUG-10","01-APR-10","30-JUN-10","0","0"
"C00458778","ROBIN CARNAHAN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020623368+0","MO","00","JULY QUARTERLY / SEMI-ANNUAL","23-AUG-10","01-JAN-10","30-JUN-10","24100","24100"
"C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10931155230+0","","","AUGUST MONTHLY","20-AUG-10","01-JUL-10","31-JUL-10","316300","0"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020620001+0","DC","","AUGUST MONTHLY","20-AUG-10","01-JUL-10","31-JUL-10","31000","0"
"C00458828","TEAM GRAHAM INC","http://docquery.fec.gov/cgi-bin/fecimg/?_10020600920+0","SC","","JULY QUARTERLY / SEMI-ANNUAL","06-AUG-10","01-JAN-10","30-JUN-10","48000","48000"
"C00202754","FRIENDS OF KENT CONRAD","http://docquery.fec.gov/cgi-bin/fecimg/?_10020582441+0","ND","00","JULY QUARTERLY / SEMI-ANNUAL","29-JUL-10","01-APR-10","30-JUN-10","16500","16500"
"C00460402","POMPEO FOR CONGRESS INC","http://docquery.fec.gov/cgi-bin/fecimg/?_10931072112+0","KS","04","PRE-PRIMARY","22-JUL-10","01-JUL-10","14-JUL-10","0",""
"C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990999738+0","DC","","JULY MONTHLY / SEMI-ANNUAL","20-JUL-10","01-JUN-10","30-JUN-10","83300","1501250"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020551867+0","","","JULY MONTHLY / SEMI-ANNUAL","20-JUL-10","01-JUN-10","30-JUN-10","19775","213775"
"C00196774","THE MARKEY COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10931008698+0","MA","07","QUARTERLY SEMI-ANNUAL (MY)","15-JUL-10","01-APR-10","30-JUN-10","0",""
"C00460402","POMPEO FOR CONGRESS INC","http://docquery.fec.gov/cgi-bin/fecimg/?_10931007237+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","47227","53076"
"C00477067","EMPIRE POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10030400676+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","0","0"
"C00013128","CONGRESSMAN WAXMAN CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990910119+0","CA","30","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-JAN-10","30-JUN-10","147743","147743"
"C00409797","CONYERS FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10990910614+0","MI","14","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","50700","50700"
"C00413914","GILLIBRAND FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020553862+0","NY","00","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","0","0"
"C00257642","PEOPLE FOR PATTY MURRAY","http://docquery.fec.gov/cgi-bin/fecimg/?_10020512039+0","WA","00","APRIL QUARTERLY","15-JUL-10","01-JAN-10","31-MAR-10","70200","0"
"C00279901","FEINGOLD SENATE COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020520001+0","WI","00","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","15197","16362"
"C00462135","CHARLIE CRIST FOR US SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020502170+0","FL","00","QUARTERLY SEMI-ANNUAL (MY)","15-JUL-10","","30-JUN-10","0","34450"
"C00257642","PEOPLE FOR PATTY MURRAY","http://docquery.fec.gov/cgi-bin/fecimg/?_10020512045+0","WA","00","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","76600","146800"
"C00346312","FRIENDS OF SCHUMER","http://docquery.fec.gov/cgi-bin/fecimg/?_10020524158+0","NY","00","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","291140","389940"
"C00226522","RICHARD E NEAL FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990869236+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","36750","36750"
"C00463505","ROBIN SMITH FOR TENNESSEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930959504+0","TN","03","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","75735","75735"
"C00330142","LARSON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10930962061+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","21450","21450"
"C00226522","RICHARD E NEAL FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930965640+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","36750","36750"
"C00226522","RICHARD E NEAL FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930978741+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","36750","36750"
"C00075820","NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990890396+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","416600","567000"
"C00026757","FRIENDS OF CONGRESSMAN GEORGE MILLER","http://docquery.fec.gov/cgi-bin/fecimg/?_10990891053+0","CA","07","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","20-MAY-10","30-JUN-10","0","134850"
"C00002600","JOHN D. DINGELL FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10930990248+0","MI","15","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","16850","16850"
"C00165241","COMMITTEE TO ELECT GARY L. ACKERMAN, INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_10930991313+0","NY","05","QUARTERLY SEMI-ANNUAL (MY)","15-JUL-10","01-APR-10","30-JUN-10","0",""
"C00279851","FRIENDS OF BENNIE THOMPSON","http://docquery.fec.gov/cgi-bin/fecimg/?_10990902649+0","MS","02","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","19500","19500"
"C00484188","COMMITTEE FOR A BETTER FUTURE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020433399+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","82850","82850"
"C00431056","BOB CASEY FOR SENATE INC","http://docquery.fec.gov/cgi-bin/fecimg/?_10020450266+0","PA","00","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","20350","20350"
"C00476622","NEW YORK SENATE 2010","http://docquery.fec.gov/cgi-bin/fecimg/?_10020440772+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","1400","39350"
"C00204370","FRIENDS FOR HARRY REID","http://docquery.fec.gov/cgi-bin/fecimg/?_10020442806+0","NV","00","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","20-MAY-10","30-JUN-10","17484","182284"
"C00027466","NATIONAL REPUBLICAN SENATORIAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020441310+0","","","JULY QUARTERLY / SEMI-ANNUAL","15-JUL-10","01-APR-10","30-JUN-10","754750","900750"
"C00266619","EARL POMEROY FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10930945844+0","ND","00","JULY QUARTERLY / SEMI-ANNUAL","14-JUL-10","01-JAN-10","30-JUN-10","147775","147775"
"C00272211","PETE KING FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990855649+0","NY","03","QUARTERLY SEMI-ANNUAL (MY)","14-JUL-10","01-APR-10","30-JUN-10","25750","25750"
"C00258244","BUCK MCKEON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10930951073+0","CA","25","JULY QUARTERLY / SEMI-ANNUAL","14-JUL-10","20-MAY-10","30-JUN-10","0","39750"
"C00432732","DAN 10","http://docquery.fec.gov/cgi-bin/fecimg/?_10020541926+0","HI","00","JULY QUARTERLY / SEMI-ANNUAL","13-JUL-10","01-APR-10","30-JUN-10","18350","18350"
"C00254938","CASTLE CAMPAIGN FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_10020470835+0","DE","00","JULY QUARTERLY / SEMI-ANNUAL","13-JUL-10","01-APR-10","30-JUN-10","20300","20300"
"C00258244","BUCK MCKEON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10990850314+0","CA","25","PRE-PRIMARY","13-JUL-10","01-APR-10","19-MAY-10","39750","39750"
"C00460402","POMPEO FOR CONGRESS INC","http://docquery.fec.gov/cgi-bin/fecimg/?_10930894663+0","","","APRIL QUARTERLY","13-JUL-10","01-JAN-10","31-MAR-10","0",""
"C00420174","CANTOR VICTORY FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_10990821819+0","VA","07","QUARTERLY MID-YEAR / SEMI-ANN","30-JUN-10","01-JAN-10","30-JUN-10","20000","20000"
"C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990770121+0","","","JUNE MONTHLY","16-JUN-10","01-MAY-10","31-MAY-10","126000","0"
"C00026757","FRIENDS OF CONGRESSMAN GEORGE MILLER","http://docquery.fec.gov/cgi-bin/fecimg/?_10990716587+0","CA","07","PRE-PRIMARY","27-MAY-10","01-APR-10","19-MAY-10","18300","0"
"C00204370","FRIENDS FOR HARRY REID","http://docquery.fec.gov/cgi-bin/fecimg/?_10020391099+0","","","PRE-PRIMARY","27-MAY-10","01-APR-10","19-MAY-10","56150","0"
"C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930772536+0","","","MAY MONTHLY","20-MAY-10","01-APR-10","30-APR-10","153300","0"
"C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990608564+0","","","APRIL MONTHLY","20-APR-10","01-MAR-10","31-MAR-10","523200","0"
"C00477067","EMPIRE POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10030311190+0","","","APRIL QUARTERLY","20-APR-10","01-JAN-10","31-MAR-10","0",""
"C00413914","GILLIBRAND FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020290001+0","","","APRIL QUARTERLY","15-APR-10","01-JAN-10","31-MAR-10","0",""
"C00027466","NATIONAL REPUBLICAN SENATORIAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020200036+0","","","APRIL QUARTERLY","15-APR-10","01-JAN-10","31-MAR-10","97500","97500"
"C00476622","NEW YORK SENATE 2010","http://docquery.fec.gov/cgi-bin/fecimg/?_10020203905+0","","","APRIL QUARTERLY","15-APR-10","22-FEB-10","31-MAR-10","37950","0"
"C00204370","FRIENDS FOR HARRY REID","http://docquery.fec.gov/cgi-bin/fecimg/?_10020202566+0","","","APRIL QUARTERLY","15-APR-10","01-JAN-10","31-MAR-10","92050",""
"C00257642","PEOPLE FOR PATTY MURRAY","http://docquery.fec.gov/cgi-bin/fecimg/?_10020230556+0","","","APRIL QUARTERLY","15-APR-10","01-JAN-10","31-MAR-10","58200",""
"C00346312","FRIENDS OF SCHUMER","http://docquery.fec.gov/cgi-bin/fecimg/?_10020300001+0","","","APRIL QUARTERLY","15-APR-10","01-JAN-10","31-MAR-10","98800",""
"C00026757","FRIENDS OF CONGRESSMAN GEORGE MILLER","http://docquery.fec.gov/cgi-bin/fecimg/?_10930573752+0","CA","07","APRIL QUARTERLY","15-APR-10","01-JAN-10","31-MAR-10","110050","0"
"C00463505","ROBIN SMITH FOR TENNESSEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930579157+0","TN","03","APRIL QUARTERLY","15-APR-10","01-JAN-10","31-MAR-10","31950","0"
"C00165241","COMMITTEE TO ELECT GARY L. ACKERMAN, INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_10990565409+0","NY","05","APRIL QUARTERLY","15-APR-10","01-JAN-10","31-MAR-10","0",""
"C00302422","RANGEL FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10990573376+0","NY","15","APRIL QUARTERLY","15-APR-10","01-JAN-10","31-MAR-10","18000",""
"C00075820","NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990574177+0","","","APRIL QUARTERLY","15-APR-10","01-JAN-10","31-MAR-10","150400","0"
"C00196774","THE MARKEY COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990580643+0","MA","07","APRIL QUARTERLY","15-APR-10","01-JAN-10","31-MAR-10","0",""
"C00462135","CHARLIE CRIST FOR US SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020260556+0","","","APRIL QUARTERLY","15-APR-10","01-JAN-10","31-MAR-10","34450",""
"C00458778","ROBIN CARNAHAN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020250001+0","","","APRIL QUARTERLY","15-APR-10","01-JAN-10","31-MAR-10","19200",""
"C00337436","INSLEE FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10930561992+0","WA","01","APRIL QUARTERLY","14-APR-10","01-JAN-10","31-MAR-10","36900",""
"C00458125","JUDY CHU FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10990417715+0","CA","32","OCTOBER QUARTERLY","27-MAR-10","04-AUG-09","30-SEP-09","22104","0"
"C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990398647+0","DC","","MARCH MONTHLY","19-MAR-10","01-FEB-10","28-FEB-10","192500",""
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020180826+0","","","MARCH MONTHLY","19-MAR-10","01-FEB-10","28-FEB-10","50000",""
"C00140715","HOYER FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10990361042+0","MD","","QUARTERLY SEMI-ANNUAL (YE)","12-MAR-10","01-OCT-09","31-DEC-09","0","19000"
"C00081356","KEEP NICK RAHALL IN CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930390474+0","WV","03","QUARTERLY YEAR END / SEMI-ANN","08-MAR-10","01-JUL-09","31-DEC-09","18500","18500"
"C00266619","EARL POMEROY FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10990352284+0","ND","00","QUARTERLY YEAR END / SEMI-ANN","05-MAR-10","01-JUL-09","31-DEC-09","17500","17500"
"C00338954","CROWLEY FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10930387036+0","NY","07","QUARTERLY SEMI-ANNUAL (YE)","03-MAR-10","01-OCT-09","31-DEC-09","0","23000"
"C00226928","PALLONE FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10990347396+0","","06","","01-MAR-10","01-JUL-09","31-DEC-09","21500","21500"
"C00156612","LEVIN FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10930366089+0","MI","12","QUARTERLY SEMI-ANNUAL (YE)","26-FEB-10","01-OCT-09","31-DEC-09","0","19650"
"C00458125","JUDY CHU FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10990346809+0","CA","32","QUARTERLY SEMI-ANNUAL (YE)","26-FEB-10","01-OCT-09","31-DEC-09","0","24009"
"C00128868","BARNEY FRANK FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930364969+0","MA","04","QUARTERLY SEMI-ANNUAL (YE)","25-FEB-10","01-OCT-09","31-DEC-09","0","68800"
"C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020170699+0","","","FEBRUARY MONTHLY","19-FEB-10","01-JAN-10","31-JAN-10","114000",""
"C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990325150+0","DC","","FEBRUARY MONTHLY","19-FEB-10","01-JAN-10","31-JAN-10","264700",""
"C00325357","PIONEER POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990239452+0","","","QUARTERLY YEAR END / SEMI-ANN","31-JAN-10","01-JUL-09","31-DEC-09","0","0"
